"di.id","year","ITEP.sector","Donor","value.x","country","value.y","diff"
"IE",2004,"debt-relief","Ireland",291640,"Ireland",291640,0
"IE",2004,"education","Ireland",49791532,"Ireland",49791537,-1.00418681634459e-07
"IE",2004,"environment","Ireland",884790,"Ireland",884792,-2.26042337729857e-06
"IE",2004,"general-budget-support","Ireland",28504939,"Ireland",28504971,-1.12261247077217e-06
"IE",2004,"governance-security-and-civil-society","Ireland",60217703,,,
"IE",2004,"health","Ireland",94417745,"Ireland",94417765,-2.11824588693577e-07
"IE",2004,"humanitarian","Ireland",36265759,"Ireland",36265753,1.65445317165429e-07
"IE",2004,"industry-and-trade","Ireland",241598,"Ireland",241598,0
"IE",2004,"infrastructure","Ireland",7726447,"Ireland",7726453,-7.76553569836174e-07
"IE",2004,"other","Ireland",64337102,"Ireland",64337096,9.32587855760118e-08
"IE",2004,"other-social-services","Ireland",7470115,"Ireland",7470113,2.67733495401343e-07
"IE",2004,"water-and-sanitation","Ireland",17477191,"Ireland",17477197,-3.43304596259204e-07
"IE",2005,"agriculture-and-food-security","Ireland",32665470,"Ireland",32665467,9.18400990403628e-08
"IE",2005,"banking-and-business","Ireland",2016120,"Ireland",2016123,-1.48800666626986e-06
"IE",2005,"education","Ireland",54147127,"Ireland",54147120,1.29277403766963e-07
"IE",2005,"environment","Ireland",1313303,"Ireland",1313304,-7.6143890633007e-07
"IE",2005,"general-budget-support","Ireland",19024740,"Ireland",19024745,-2.628156810553e-07
"IE",2005,"governance-security-and-civil-society","Ireland",79327750,,,
"IE",2005,"health","Ireland",97781225,"Ireland",97781234,-9.20422095346014e-08
"IE",2005,"humanitarian","Ireland",61601656,"Ireland",61601670,-2.27266617637682e-07
"IE",2005,"industry-and-trade","Ireland",854208,"Ireland",854206,2.34135011613097e-06
"IE",2005,"infrastructure","Ireland",4969327,"Ireland",4969321,1.20740695872902e-06
"IE",2005,"other","Ireland",65383182,"Ireland",65383178,6.11778117498166e-08
"IE",2005,"other-social-services","Ireland",14025006,"Ireland",14025009,-2.13903651805924e-07
"IE",2005,"water-and-sanitation","Ireland",15629275,"Ireland",15629271,2.5592997755814e-07
"IE",2006,"agriculture-and-food-security","Ireland",32696364,"Ireland",32696356,2.44675524165317e-07
"IE",2006,"banking-and-business","Ireland",2740384,"Ireland",2740380,1.45964945058795e-06
"IE",2006,"education","Ireland",57209973,"Ireland",57209971,3.49589397638765e-08
"IE",2006,"environment","Ireland",1497207,"Ireland",1497205,1.3358206313489e-06
"IE",2006,"general-budget-support","Ireland",18997847,"Ireland",18997836,5.79012979733967e-07
"IE",2006,"governance-security-and-civil-society","Ireland",77357698,,,
"IE",2006,"health","Ireland",138977090,"Ireland",138977071,1.36713180568107e-07
"IE",2006,"humanitarian","Ireland",125347910,"Ireland",125347947,-2.95178435763309e-07
"IE",2006,"industry-and-trade","Ireland",2940356,"Ireland",2940357,-3.40094872865735e-07
"IE",2006,"infrastructure","Ireland",3506550,"Ireland",3506547,8.55541771827009e-07
"IE",2006,"other","Ireland",57637668,"Ireland",57637664,6.93990603506027e-08
"IE",2006,"other-social-services","Ireland",31152593,"Ireland",31152559,1.09140192599698e-06
"IE",2006,"water-and-sanitation","Ireland",15119771,"Ireland",15119773,-1.32277135678841e-07
"IE",2007,"agriculture-and-food-security","Ireland",37814458,"Ireland",37814451,1.85114381382909e-07
"IE",2007,"banking-and-business","Ireland",2289378,"Ireland",2289377,4.36799864417322e-07
"IE",2007,"debt-relief","Ireland",335701,"Ireland",335701,0
"IE",2007,"education","Ireland",77092349,"Ireland",77092306,5.57772600754454e-07
"IE",2007,"environment","Ireland",1304868,"Ireland",1304869,-7.66361041883164e-07
"IE",2007,"general-budget-support","Ireland",23223395,"Ireland",23223450,-2.36830144774268e-06
"IE",2007,"governance-security-and-civil-society","Ireland",97573926,,,
"IE",2007,"health","Ireland",145308620,"Ireland",145308640,-1.37638083686983e-07
"IE",2007,"humanitarian","Ireland",160044887,"Ireland",160044878,5.62342238399656e-08
"IE",2007,"industry-and-trade","Ireland",2490528,"Ireland",2490529,-4.01521283840214e-07
"IE",2007,"infrastructure","Ireland",1651758,"Ireland",1651757,6.05415563296803e-07
"IE",2007,"other","Ireland",77367859,"Ireland",77367871,-1.55103167582807e-07
"IE",2007,"other-social-services","Ireland",24740961,"Ireland",24740970,-3.63769216563576e-07
"IE",2007,"water-and-sanitation","Ireland",16596596,"Ireland",16596603,-4.2177323602157e-07
"IE",2008,"agriculture-and-food-security","Ireland",56899282,"Ireland",56899218,1.12479450970928e-06
"IE",2008,"banking-and-business","Ireland",4902228,"Ireland",4902234,-1.22393328094899e-06
"IE",2008,"debt-relief","Ireland",178593,"Ireland",178593,0
"IE",2008,"education","Ireland",89614343,"Ireland",89614318,2.78973199636134e-07
"IE",2008,"environment","Ireland",2570644,"Ireland",2570644,0
"IE",2008,"general-budget-support","Ireland",27571236,"Ireland",27571181,1.99483258567008e-06
"IE",2008,"governance-security-and-civil-society","Ireland",114921292,,,
"IE",2008,"health","Ireland",117995013,"Ireland",117994949,5.42395804473533e-07
"IE",2008,"humanitarian","Ireland",138026911,"Ireland",138026816,6.88271579156039e-07
"IE",2008,"industry-and-trade","Ireland",7743152,"Ireland",7743153,-1.29146373466516e-07
"IE",2008,"infrastructure","Ireland",2331202,"Ireland",2331200,8.57926511730858e-07
"IE",2008,"other","Ireland",108407092,"Ireland",108407153,-5.62693813426893e-07
"IE",2008,"other-social-services","Ireland",29709637,"Ireland",29709630,2.35613784173802e-07
"IE",2008,"water-and-sanitation","Ireland",19468329,"Ireland",19468327,1.02730953437247e-07
"IE",2009,"agriculture-and-food-security","Ireland",49053247,"Ireland",49053262,-3.05790154931028e-07
"IE",2009,"banking-and-business","Ireland",3938405,"Ireland",3938403,5.07819789991126e-07
"IE",2009,"education","Ireland",74403341,"Ireland",74403375,-4.56968726713495e-07
"IE",2009,"environment","Ireland",1298111,"Ireland",1298111,0
"IE",2009,"general-budget-support","Ireland",27665278,"Ireland",27665310,-1.1566845632276e-06
"IE",2009,"governance-security-and-civil-society","Ireland",101322212,,,
"IE",2009,"health","Ireland",104385007,"Ireland",104385063,-5.36475511277209e-07
"IE",2009,"humanitarian","Ireland",82923430,"Ireland",82923484,-6.51203164172056e-07
"IE",2009,"industry-and-trade","Ireland",1971671,"Ireland",1971671,0
"IE",2009,"infrastructure","Ireland",779838,"Ireland",779840,-2.56463521910961e-06
"IE",2009,"other","Ireland",77356469,"Ireland",77356461,1.03417336693587e-07
"IE",2009,"other-social-services","Ireland",48717113,"Ireland",48717119,-1.23160007449538e-07
"IE",2009,"water-and-sanitation","Ireland",14379929,"Ireland",14379939,-6.95413725617143e-07
"IE",2010,"agriculture-and-food-security","Ireland",62131021,"Ireland",62131014,1.12665137114035e-07
"IE",2010,"banking-and-business","Ireland",5522522,"Ireland",5522524,-3.62153378474545e-07
"IE",2010,"debt-relief","Ireland",121381,"Ireland",121381,0
"IE",2010,"education","Ireland",59024742,"Ireland",59024732,1.69420477941267e-07
"IE",2010,"environment","Ireland",1871617,"Ireland",1871617,0
"IE",2010,"general-budget-support","Ireland",26751129,"Ireland",26751222,-3.47648878669756e-06
"IE",2010,"governance-security-and-civil-society","Ireland",95631296,,,
"IE",2010,"health","Ireland",90490537,"Ireland",90490535,2.21017585518362e-08
"IE",2010,"humanitarian","Ireland",72241476,"Ireland",72241503,-3.7374651647483e-07
"IE",2010,"industry-and-trade","Ireland",2271533,"Ireland",2271533,0
"IE",2010,"infrastructure","Ireland",1318810,"Ireland",1318811,-7.58259339859419e-07
"IE",2010,"other","Ireland",80461118,"Ireland",80461140,-2.73423990951754e-07
"IE",2010,"other-social-services","Ireland",31059517,"Ireland",31059520,-9.65887524909032e-08
"IE",2010,"water-and-sanitation","Ireland",9085967,"Ireland",9085971,-4.40239327305503e-07
"IE",2011,"agriculture-and-food-security","Ireland",73027034,"Ireland",73027011,3.14951857417624e-07
"IE",2011,"banking-and-business","Ireland",5291420,"Ireland",5291417,5.66955562023049e-07
"IE",2011,"education","Ireland",57870149,"Ireland",57870165,-2.7648105761746e-07
"IE",2011,"environment","Ireland",2626861,"Ireland",2626861,0
"IE",2011,"general-budget-support","Ireland",25593460,"Ireland",25593438,8.59594599557856e-07
"IE",2011,"governance-security-and-civil-society","Ireland",78965805,,,
"IE",2011,"health","Ireland",84317273,"Ireland",84317255,2.13479389922869e-07
"IE",2011,"humanitarian","Ireland",77937714,"Ireland",77937705,1.15476828073248e-07
"IE",2011,"industry-and-trade","Ireland",1307700,"Ireland",1307699,7.64701384109505e-07
"IE",2011,"infrastructure","Ireland",1669230,"Ireland",1669230,1.39483860015618e-16
"IE",2011,"other","Ireland",67013091,"Ireland",67013122,-4.62596181505052e-07
"IE",2011,"other-social-services","Ireland",46172971,"Ireland",46172964,1.51603846328191e-07
"IE",2011,"water-and-sanitation","Ireland",9979657,"Ireland",9979652,5.01019223406175e-07
"IE",2012,"agriculture-and-food-security","Ireland",56895498,"Ireland",56895499,-1.75760830848163e-08
"IE",2012,"banking-and-business","Ireland",6296510,"Ireland",6296509,1.58818138937284e-07
"IE",2012,"education","Ireland",40714553,"Ireland",40714558,-1.22806211331855e-07
"IE",2012,"environment","Ireland",3527642,"Ireland",3527641,2.83475477386878e-07
"IE",2012,"general-budget-support","Ireland",21493600,"Ireland",21493594,2.79152864108386e-07
"IE",2012,"governance-security-and-civil-society","Ireland",66915557,,,
"IE",2012,"health","Ireland",78609506,"Ireland",78609494,1.52653293610572e-07
"IE",2012,"humanitarian","Ireland",97572550,"Ireland",97572533,1.74229329867878e-07
"IE",2012,"industry-and-trade","Ireland",1751823,"Ireland",1751823,0
"IE",2012,"infrastructure","Ireland",116902,"Ireland",116901,8.55417358129031e-06
"IE",2012,"other","Ireland",76283709,"Ireland",76283719,-1.31089588210767e-07
"IE",2012,"other-social-services","Ireland",42067403,"Ireland",42067399,9.50854988600081e-08
"IE",2012,"water-and-sanitation","Ireland",5862556,"Ireland",5862556,0
"IE",2013,"agriculture-and-food-security","Ireland",62972779,"Ireland",62972752,4.28756685487868e-07
"IE",2013,"banking-and-business","Ireland",3143611,"Ireland",3143615,-1.27242206494379e-06
"IE",2013,"debt-relief","Ireland",118257,"Ireland",118257,0
"IE",2013,"education","Ireland",42729681,"Ireland",42729675,1.40417617440205e-07
"IE",2013,"environment","Ireland",3372425,"Ireland",3372425,0
"IE",2013,"general-budget-support","Ireland",20103670,"Ireland",20103705,-1.74097565270421e-06
"IE",2013,"governance-security-and-civil-society","Ireland",74197019,,,
"IE",2013,"health","Ireland",84369137,"Ireland",84369146,-1.06674079171866e-07
"IE",2013,"humanitarian","Ireland",89703929,"Ireland",89703930,-1.1147783727511e-08
"IE",2013,"industry-and-trade","Ireland",1665437,"Ireland",1665436,6.00443006850454e-07
"IE",2013,"infrastructure","Ireland",390097,"Ireland",390097,0
"IE",2013,"other","Ireland",69458787,"Ireland",69458793,-8.63821592507799e-08
"IE",2013,"other-social-services","Ireland",26150225,"Ireland",26150232,-2.67684121264731e-07
"IE",2013,"water-and-sanitation","Ireland",5317748,"Ireland",5317753,-9.4024763866208e-07
"IE",2014,"agriculture-and-food-security","Ireland",56870609,"Ireland",56870639,-5.27513253814461e-07
"IE",2014,"banking-and-business","Ireland",3485487,"Ireland",3485482,1.43451976725204e-06
"IE",2014,"debt-relief","Ireland",118735,"Ireland",118735,0
"IE",2014,"education","Ireland",40907918,"Ireland",40907896,5.37793196906281e-07
"IE",2014,"environment","Ireland",3817576,"Ireland",3817571,1.30973162027423e-06
"IE",2014,"general-budget-support","Ireland",10686200,"Ireland",10686150,4.67893170631282e-06
"IE",2014,"governance-security-and-civil-society","Ireland",69168914,,,
"IE",2014,"health","Ireland",89352088,"Ireland",89352079,1.00725122394454e-07
